row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,start_mode_id,start_status,start_side,start_timestamp_utc,trigger_basis,valid_geometry_basis,geometry_regime_m1,geometry_regime_adr_event,geometry_harvestable_candidate_m1,geometry_harvestable_candidate_adr_event,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,adaptive_spacing_adr,required_extension_adr,session_mid_price,start_price,start_distance_from_mid_adr,start_delay_minutes_from_entry_start,relaxed_sweep_rejection_candidates,strict_sweep_rejection_displacement_candidates,candidate_b_alignment,david_alignment,david_state_at_start,david_raw_state_at_start,david_ma_at_start,david_rsi_at_start,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,displacement_body_adr,eod_flatten_timestamp_utc,eod_mfe_adr,eod_mae_adr,eod_mfe_quantum_units,eod_mfe_timestamp_utc,eod_mae_timestamp_utc,eod_close_pnl_adr,eod_hit_1q,eod_hit_2q,eod_hit_3q,next_day_flatten_timestamp_utc,next_day_mfe_adr,next_day_mae_adr,next_day_mfe_quantum_units,next_day_close_pnl_adr,next_day_hit_1q,next_day_hit_2q,next_day_hit_3q,full_available_mfe_adr,full_available_mae_adr,full_available_mfe_quantum_units,hold_until_profit_first_positive_timestamp_utc,hold_until_profit_first_1q_timestamp_utc,hold_until_profit_first_2q_timestamp_utc,hold_until_profit_first_3q_timestamp_utc,content_hash
2022-01-31T00:00:00.000Z|NZDCHF|ny_clean_et|ny_clean_morning|2022-02-04|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDCHF,LONG,ny_clean_et,ny_clean_morning|2022-02-04,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.763734,0.068027,0.212624,0.579654,0.254578,0.254578,0.61267,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80DD18652C241C9F735F5938957E49D0AB0A5542E7E8EAA47B295D698FFD842F
2022-01-31T00:00:00.000Z|NZDCHF|ny_clean_et|ny_clean_morning|2022-02-04|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDCHF,LONG,ny_clean_et,ny_clean_morning|2022-02-04,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.763734,0.068027,0.212624,0.579654,0.254578,0.254578,0.61267,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA46781E5FAFEC05524DC5BCE663024968977CB1F00A17AEED94EE56668CFB34
2022-01-31T00:00:00.000Z|NZDCHF|ny_clean_et|ny_clean_morning|2022-02-04|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDCHF,LONG,ny_clean_et,ny_clean_morning|2022-02-04,NY,first_mean_extension_touch,found,LONG,2022-02-04T13:02:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.763734,0.068027,0.212624,0.579654,0.254578,0.254578,0.61267,0.6115,0.268286,2,0,0,1,1,DOWN,DOWN,0.612739,49.248156,,,,,,2022-02-04T21:00:00.000Z,0.101831,0.477823,0.399999,2022-02-04T13:31:00.000Z,2022-02-04T15:31:00.000Z,-0.274161,false,false,false,2022-02-05T21:00:00.000Z,0.101831,0.477823,0.399999,-0.274161,false,false,false,0.101831,0.477823,0.399999,2022-02-04T13:03:00.000Z,,,,F23A7E424CF897DA11E34F1F89545C50EB821E92DB6CDCF52B8AF6AD11852365
2022-01-31T00:00:00.000Z|NZDCHF|ny_clean_et|ny_clean_morning|2022-02-04|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDCHF,LONG,ny_clean_et,ny_clean_morning|2022-02-04,NY,candidate_b_geometry_start,found,LONG,2022-02-04T13:02:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.763734,0.068027,0.212624,0.579654,0.254578,0.254578,0.61267,0.6115,0.268286,2,0,0,1,1,DOWN,DOWN,0.612739,49.248156,,,,,,2022-02-04T21:00:00.000Z,0.101831,0.477823,0.399999,2022-02-04T13:31:00.000Z,2022-02-04T15:31:00.000Z,-0.274161,false,false,false,2022-02-05T21:00:00.000Z,0.101831,0.477823,0.399999,-0.274161,false,false,false,0.101831,0.477823,0.399999,2022-02-04T13:03:00.000Z,,,,9E8CADBC96ABA165EB712D9B8B7A98F5A10D66892619861379B23C42EAC1BA40
2022-01-31T00:00:00.000Z|NZDCHF|ny_clean_et|ny_clean_morning|2022-02-04|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDCHF,LONG,ny_clean_et,ny_clean_morning|2022-02-04,NY,david_contra_geometry_start,found,LONG,2022-02-04T13:02:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.763734,0.068027,0.212624,0.579654,0.254578,0.254578,0.61267,0.6115,0.268286,2,0,0,1,1,DOWN,DOWN,0.612739,49.248156,,,,,,2022-02-04T21:00:00.000Z,0.101831,0.477823,0.399999,2022-02-04T13:31:00.000Z,2022-02-04T15:31:00.000Z,-0.274161,false,false,false,2022-02-05T21:00:00.000Z,0.101831,0.477823,0.399999,-0.274161,false,false,false,0.101831,0.477823,0.399999,2022-02-04T13:03:00.000Z,,,,82F932FC50B3662A63B306B4ED03553F5053E87AA6AEAAFC4009E5BD76B9FB50
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-01-31|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-01-31,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.028326,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C40A8703B8725D7C6A4FDB1FAFCE4347DEB99567E50A3910B86C1324DEF5D239
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-01-31|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-01-31,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.028326,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B310D710CDCE03C96B45C7F45279916DA2238F4A609ACBFA4C48681CCC3B7530
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-01-31|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-01-31,NY,first_mean_extension_touch,found,SHORT,2022-01-31T13:37:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.028326,0.114449,0.777241,0.233457,0.233457,75.772,75.936,0.239151,37,0,0,-1,,,,,,,,,,,2022-01-31T21:00:00.000Z,0.519584,0.257657,2.225609,2022-01-31T18:49:00.000Z,2022-01-31T14:36:00.000Z,0.304633,true,true,false,2022-02-01T21:00:00.000Z,0.589336,0.424209,2.524388,-0.38435,true,true,false,0.589336,1.204296,2.524388,2022-01-31T13:38:00.000Z,2022-01-31T15:56:00.000Z,2022-01-31T16:29:00.000Z,,9AC6C7919CB220001BF253D4C625D01BC5FAA411CA7033EB3C23761C60F8A9AF
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-01-31|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-01-31,NY,candidate_b_geometry_start,found,LONG,2022-01-31T16:29:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.028326,0.114449,0.777241,0.233457,0.233457,75.772,75.614,0.247692,209,0,0,1,,,,,,,,,,,2022-01-31T21:00:00.000Z,0.293245,0.061211,1.256099,2022-01-31T17:00:00.000Z,2022-01-31T18:49:00.000Z,0.15374,true,false,false,2022-02-01T21:00:00.000Z,0.882582,0.130963,3.780491,0.842723,true,true,true,1.662669,0.130963,7.12195,2022-01-31T16:31:00.000Z,2022-01-31T16:53:00.000Z,2022-02-01T08:13:00.000Z,2022-02-01T18:07:00.000Z,B99D155F453F769731EAC7E7A91E1E20ACB8FDE803FD3FF3E0F477FBAAF8A599
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-01-31|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-01-31,NY,david_contra_geometry_start,blocked_no_david_side,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.028326,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513D90C72DAD9FF791103F5ECB9F127ADF1E7B00F178959735880B415FD1BCFF
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-01|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-01,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.006426,0.075391,0.627771,0.25908,0.25908,75.844,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C529B23B676834B76665B3659650C11C58F81101055A795548BB24CD2B45FAAC
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-01|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-01,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.006426,0.075391,0.627771,0.25908,0.25908,75.844,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1BB621F1BBA6A0564D01E4C6E0EF7C625ECBC5C1E5EDBD230F8D24BA5339FB9D
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-01|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-01,ASIA_LONDON,first_mean_extension_touch,found,LONG,2022-02-01T00:21:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.006426,0.075391,0.627771,0.25908,0.25908,75.844,75.662,0.263351,21,0,0,1,,,,,,,,,,,2022-02-01T21:00:00.000Z,0.814253,0.199292,3.142863,2022-02-01T20:51:00.000Z,2022-02-01T03:32:00.000Z,0.774394,true,true,true,2022-02-02T21:00:00.000Z,0.882581,0.199292,3.406596,0.412821,true,true,true,1.59434,0.199292,6.153852,2022-02-01T00:22:00.000Z,2022-02-01T07:24:00.000Z,2022-02-01T15:58:00.000Z,2022-02-01T20:12:00.000Z,BB55EF0F18B9CBA0784D3354D6B645C145BE10CCFE3BFF86750786EA460F4ACF
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-01|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-01,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-02-01T00:21:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.006426,0.075391,0.627771,0.25908,0.25908,75.844,75.662,0.263351,21,0,0,1,,,,,,,,,,,2022-02-01T21:00:00.000Z,0.814253,0.199292,3.142863,2022-02-01T20:51:00.000Z,2022-02-01T03:32:00.000Z,0.774394,true,true,true,2022-02-02T21:00:00.000Z,0.882581,0.199292,3.406596,0.412821,true,true,true,1.59434,0.199292,6.153852,2022-02-01T00:22:00.000Z,2022-02-01T07:24:00.000Z,2022-02-01T15:58:00.000Z,2022-02-01T20:12:00.000Z,475FBFF63A44591C3B5DEF48E2548409DAE177FD622B6326606AC43304E13BA0
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-01|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-01,ASIA_LONDON,david_contra_geometry_start,found,LONG,2022-02-01T09:50:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.006426,0.075391,0.627771,0.25908,0.25908,75.844,75.673,0.264774,590,0,0,1,1,DOWN,DOWN,75.770246,50.934861,,,,,,2022-02-01T21:00:00.000Z,0.798594,0.106764,3.082422,2022-02-01T20:51:00.000Z,2022-02-01T09:58:00.000Z,0.758735,true,true,true,2022-02-02T21:00:00.000Z,0.866922,0.106764,3.346156,0.397162,true,true,true,1.578681,0.115305,6.093411,2022-02-01T09:51:00.000Z,2022-02-01T11:47:00.000Z,2022-02-01T16:10:00.000Z,2022-02-01T20:44:00.000Z,AF2DAA3EF79374061C701790030B1A367E3B38CF9C683CC1B8F5CDAEA991479F
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-02-03|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-02-03,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.097532,0.035656,0.154515,0.653394,0.3,0.3,76.0005,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A0399F04E115C4A08E15A4D45D2899CAA0F2D4535592310DFD342FD9931A7E14
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-02-03|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-02-03,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.097532,0.035656,0.154515,0.653394,0.3,0.3,76.0005,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98D1668347DED0F91C68D0EB1A4A1BFF2C70770CC476D476AD962C784497C2D0
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-02-03|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-02-03,NY,first_mean_extension_touch,found,SHORT,2022-02-03T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.097532,0.035656,0.154515,0.653394,0.3,0.3,76.0005,76.335999,0.523143,0,0,0,-1,-1,DOWN,UP,75.966801,56.454762,,,,,,2022-02-03T21:00:00.000Z,0.139504,0.51389,0.465013,2022-02-03T13:17:00.000Z,2022-02-03T14:43:00.000Z,-0.264775,false,false,false,2022-02-04T21:00:00.000Z,0.498231,0.634889,1.66077,0.461219,true,false,false,0.498231,0.634889,1.66077,2022-02-03T13:02:00.000Z,2022-02-04T11:11:00.000Z,,,E7E1BE3A13618FC04B89A98408C47205DD95F7A2B99D34FDFF95BFF88A2C998C
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-02-03|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-02-03,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.097532,0.035656,0.154515,0.653394,0.3,0.3,76.0005,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F6E8DF274CE19212DBD114D6938DE1791B68386EB2A005C6C43C6C259977E545
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|ny|2022-02-03|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,ny|2022-02-03,NY,david_contra_geometry_start,found,SHORT,2022-02-03T14:41:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.097532,0.035656,0.154515,0.653394,0.3,0.3,76.0005,76.663999,0.953045,101,0,0,-1,1,UP,UP,76.065571,60.665579,,,,,,2022-02-03T21:00:00.000Z,0.310327,0.046976,1.034423,2022-02-03T15:05:00.000Z,2022-02-03T14:43:00.000Z,0.202139,true,false,false,2022-02-04T21:00:00.000Z,0.965145,0.167975,3.21715,0.928133,true,true,true,0.965145,0.167975,3.21715,2022-02-03T14:42:00.000Z,2022-02-03T15:05:00.000Z,2022-02-04T10:49:00.000Z,2022-02-04T14:03:00.000Z,C75D985791816735FC5672B27E6BAF2507FFBAA5FF426216024E2C4C263B4B0E
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-04|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-04,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.653394,0.058808,0.346939,1.047709,0.217798,0.217798,76.467499,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2A8A23032D3D9403F969AC7BCE54525E372FBF50198631742EB535C4DA7B163B
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-04|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-04,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.653394,0.058808,0.346939,1.047709,0.217798,0.217798,76.467499,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150380AAA93A50C4DD08C50818E04E6F99694E63A9DD52619433C542BE63B659
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-04|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-04,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-02-04T00:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.653394,0.058808,0.346939,1.047709,0.217798,0.217798,76.467499,76.626,0.24271,0,0,0,-1,1,UP,UP,76.326744,58.322462,,,,,,2022-02-04T21:00:00.000Z,0.911052,0.222068,4.183014,2022-02-04T15:57:00.000Z,2022-02-04T03:24:00.000Z,0.87404,true,true,true,2022-02-05T21:00:00.000Z,0.911052,0.222068,4.183014,0.87404,true,true,true,0.911052,0.222068,4.183014,2022-02-04T00:01:00.000Z,2022-02-04T08:41:00.000Z,2022-02-04T10:44:00.000Z,2022-02-04T11:04:00.000Z,7FBFF445DEB5479C50874AFD1A2220A3A2B57C387C0F439AAE4D2CE80E4EC8B0
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-04|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-04,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-02-04T10:44:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.653394,0.058808,0.346939,1.047709,0.217798,0.217798,76.467499,76.294,0.24698,644,0,0,1,-1,UP,DOWN,76.490191,51.599365,,,,,,2022-02-04T21:00:00.000Z,0.011388,0.438444,0.052287,2022-02-04T10:45:00.000Z,2022-02-04T15:57:00.000Z,-0.401432,false,false,false,2022-02-05T21:00:00.000Z,0.011388,0.438444,0.052287,-0.401432,false,false,false,0.011388,0.438444,0.052287,2022-02-04T10:45:00.000Z,,,,18EEE2087CC2F1BB41E2F067E4189452906F0DF2CE94DC45DD851FD2A9A0D366
2022-01-31T00:00:00.000Z|NZDJPY|archived_utc|asia_london|2022-02-04|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,archived_utc,asia_london|2022-02-04,ASIA_LONDON,david_contra_geometry_start,found,SHORT,2022-02-04T00:00:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.653394,0.058808,0.346939,1.047709,0.217798,0.217798,76.467499,76.626,0.24271,0,0,0,-1,1,UP,UP,76.326744,58.322462,,,,,,2022-02-04T21:00:00.000Z,0.911052,0.222068,4.183014,2022-02-04T15:57:00.000Z,2022-02-04T03:24:00.000Z,0.87404,true,true,true,2022-02-05T21:00:00.000Z,0.911052,0.222068,4.183014,0.87404,true,true,true,0.911052,0.222068,4.183014,2022-02-04T00:01:00.000Z,2022-02-04T08:41:00.000Z,2022-02-04T10:44:00.000Z,2022-02-04T11:04:00.000Z,399A3928971E4335C9344D8346EEC7B427BBBE192FE15B43EC671B6A8293CCCA
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_morning|2022-01-31|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-31,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.032283,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A9111F29E0DE252748F27806D90B9726F3D5E8D063F5D20CF9D8CA10219A0E38
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_morning|2022-01-31|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-31,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.032283,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D850382740081DDA7BEDA076080BDAB1D17BCED081074BCAB03316167D595CC
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_morning|2022-01-31|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-31,NY,first_mean_extension_touch,found,SHORT,2022-01-31T13:37:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.032283,0.114449,0.777241,0.233457,0.233457,75.772,75.936,0.239151,37,0,0,-1,,,,,,,,,,,2022-01-31T21:00:00.000Z,0.519584,0.257657,2.225609,2022-01-31T18:49:00.000Z,2022-01-31T14:36:00.000Z,0.304633,true,true,false,2022-02-01T21:00:00.000Z,0.589336,0.424209,2.524388,-0.38435,true,true,false,0.589336,1.204296,2.524388,2022-01-31T13:38:00.000Z,2022-01-31T15:56:00.000Z,2022-01-31T16:29:00.000Z,,3EBB09FEBDFBD9680D469A088DAB1F2227DDF3AEC59FF254CCAD33EF496ED002
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_morning|2022-01-31|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-31,NY,candidate_b_geometry_start,found,LONG,2022-01-31T16:29:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.032283,0.114449,0.777241,0.233457,0.233457,75.772,75.614,0.247692,209,0,0,1,,,,,,,,,,,2022-01-31T21:00:00.000Z,0.293245,0.061211,1.256099,2022-01-31T17:00:00.000Z,2022-01-31T18:49:00.000Z,0.15374,true,false,false,2022-02-01T21:00:00.000Z,0.882582,0.130963,3.780491,0.842723,true,true,true,1.662669,0.130963,7.12195,2022-01-31T16:31:00.000Z,2022-01-31T16:53:00.000Z,2022-02-01T08:13:00.000Z,2022-02-01T18:07:00.000Z,FA3118C7FE6843B744183324D6C2461A99C52CD815C49FBA45DC276A5E3A2000
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_morning|2022-01-31|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_morning|2022-01-31,NY,david_contra_geometry_start,blocked_no_david_side,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.700371,0.032283,0.114449,0.777241,0.233457,0.233457,75.772,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60A4C0DF72DBEC398D7709EDC2E3ED71B96316382AFB089017C42F3C36B31982
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_evening|2022-01-31|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-31,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.003462,0.051129,0.627771,0.25908,0.25908,75.844,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFF1384DEED2AC08E5727A9EE9D3430E2D91A8D3C09A5ABAF10143077DA7310F
2022-01-31T00:00:00.000Z|NZDJPY|ny_clean_et|ny_clean_evening|2022-01-31|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny_clean_et,ny_clean_evening|2022-01-31,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.777241,0.003462,0.051129,0.627771,0.25908,0.25908,75.844,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D82756F8174904CDD1416779783CC216CACB06421EB4B848E8FEAE8037D0952
